standard,lemma,postag
hard,hard,j
as,as,acp-cs
the,the,d
disguising,disguise,j_vg
hateful,hateful,j
Tyte.,Tyte.,n-ab
To,to,acp-p
gain,gain,n1
love,love,n1
the,the,d
Gods,god,n2
have,have,vvb
taken,take,vvn
shapes,shape,n2
of,of,acp-p
beasts,beast,n2
and,and,cc
to,to,acp-cs
save,save,vvi
life,life,n1
art,be,vv2
thou,thou,pns
coy,coy,j
to,to,acp-cs
take,take,vvi
the,the,d
attire,attire,n1
of,of,acp-p
men,man,n2
Galla.,Galla.,n-ab
They,they,pns
were,be,vvd
beastly,beastly,j
gods,god,n2
that,that,cs
lust,lust,n1
could,can,vmd
make,make,vvi
them,they,pno
seem,seem,vvi
as,as,acp-cs
beasts,beast,n2
Tyte.,Tyte.,n-ab
In,in,acp-p
health,health,n1
it,it,pn
is,be,vvz
easy,easy,j
to,to,acp-cs
counsel,counsel,vvi
the,the,d
sick,sick,j
but,but,acp-cc
it's,it|be,pn|vvz
hard,hard,j
for,for,acp-p
the,the,d
sick,sick,j
to,to,acp-cs
follow,follow,vvi
wholesome,wholesome,j
counsel,counsel,n1
Well,well,uh_mi
let,let,vvb
us,we,pno
depart,depart,vvi
the,the,d
day,day,n1
is,be,vvz
far,far,av_j
spent,spend,vvn
Exeunt,exeunt,fw-la
Actus,actus,fw-la
primus,primus,fw-la
Scaena,scaena,fw-la
secunda,secunda,fw-la
Cupid,Cupid,n1-nn
Nymph,nymph,n1
of,of,acp-p
Diana,Diana,n1-nn
Cupid,Cupid,n1-nn
Fair,fair,j
Nymph,nymph,n1
are,be,vvb
you,you,pn
strayed,stray,vvn
from,from,acp-p
your,your,po
company,company,n1
by,by,acp-p
chance,chance,n1
or,or,cc
love,love,vvb
you,you,pn
to,to,acp-cs
wander,wander,vvi
solitarily,solitary,av_j
on,on,acp-p
purpose,purpose,n1
Nymph,nymph,n1
Fair,fair,j
boy,boy,n1
or,or,cc
god,god,n1
or,or,cc
whatever,whatever,crq-r
you,you,pn
be,be,vvb
I,I,pns
would,will,vmd
you,you,pn
knew,know,vvd
these,these,d
woods,wood,n2
are,be,vvb
to,to,acp-p
me,i,pno
so,so,av
well,well,av
known,know,vvn
that,that,cs
I,I,pns
cannot,can,vmb-x
stray,stray,vvi
though,though,cs
I,I,pns
would,will,vmd
and,and,cc
my,my,po
mind,mind,n1
so,so,av
free,free,j
that,that,cs
to,to,acp-cs
be,be,vvi
melancholy,melancholy,j
I,I,pns
have,have,vvb
no,no,d-x
cause,cause,n1
There,there,av
is,be,vvz
none,none,pi-x
of,of,acp-p
Diana's,Diana,n1g-nn
train,train,n1
that,that,cs
any,any,d
can,can,vmb
train,train,vvi
either,either,av_d
out,out,av
of,of,acp-p
their,their,po
way,way,n1
or,or,cc
out,out,av
of,of,acp-p
their,their,po
wits,wit,n2
Cupid,Cupid,n1-nn
What,what,crq-q
is,be,vvz
that,that,cs
Diana,Diana,n1-nn
a,a,d
goddess,goddess,n1
what,what,crq-q
her,her,po
Nymph's,nymph,n1g
virgins,virgin,n2
what,what,crq-q
her,her,po
pastimes,pastime,n2
hunting,hunt,vvg
Nymph,nymph,n1
A,a,d
goddess,goddess,n1
who,who,crq-q
knows,know,vvz
it,it,pn
not,not,xx
Virgins,virgin,n2
who,who,crq-q
thinks,think,vvz
it,it,pn
not,not,xx
Hunting,hunt,vvg
who,who,crq-q
loves,love,vvz
it,it,pn
not,not,xx
Cupid,Cupid,n1-nn
I,I,pns
pray,pray,vvb
thee,thou,pno
sweet,sweet,j
wench,wench,n1
amongst,among,acp-p
all,all,d
your,your,po
sweet,sweet,j
troop,troop,n1
is,be,vvz
there,there,av
not,not,xx
one,one,pi
that,that,cs
followeth,follow,vvz
the,the,d
sweetest,sweet,j-s
thing,thing,n1
Sweet,sweet,j
love,love,n1
Nymph,nymph,n1
Love,love,n1
good,good,j
sir,sir,n1
what,what,crq-r
mean,mean,vvb
you,you,pn
by,by,acp-p
it,it,pn
or,or,cc
what,what,crq-q
do,do,vvb
you,you,pn
call,call,vvi
it,it,pn
Cupid,Cupid,n1-nn
A,a,d
heat,heat,n1
full,full,j
of,of,acp-p
coldness,coldness,n1
a,a,d
sweet,sweet,j
full,full,j
of,of,acp-p
bitterness,bitterness,n1
a,a,d
pain,pain,n1
full,full,j
of,of,acp-p
pleasantness,pleasantness,n1
which,which,crq-r
maketh,make,vvz
thoughts,thought,n2
have,have,vvb
eyes,eye,n2
and,and,cc
heart's,heart,n1g
ears,ear,n2
bred,breed,vvn
by,by,acp-p
desire,desire,n1
nursed,nurse,vvn
by,by,acp-p
delight,delight,n1
weaned,wean,vvn
by,by,acp-p
jealousy,jealousy,n1
killed,kill,vvn
by,by,acp-p
dissembling,dissemble,vvg
buried,bury,vvn
by,by,acp-p
ingratitude,ingratitude,n1
and,and,cc
this,this,d
is,be,vvz
love,love,n1
fair,fair,j
Lady,lady,n1
will,will,vmb
you,you,pn
any,any,d
Nymph,nymph,n1
If,if,cs
it,it,pn
be,be,vvb
nothing,nothing,pi-x
else,else,av
it,it,pn
is,be,vvz
but,but,acp-av
a,a,d
foolish,foolish,j
thing,thing,n1
Cupid,Cupid,n1-nn
Try,try,vvb
and,and,cc
you,you,pn
shall,shall,vmb
find,find,vvi
it,it,pn
a,a,d
pretty,pretty,j
thing,thing,n1
Nymph,nymph,n1
I,I,pns
have,have,vvb
neither,neither,d-x
will,will,n1
nor,nor,cc-x
leisure,leisure,n1
but,but,acp-cc
I,I,pns
will,will,vmb
follow,follow,vvi
Diana,Diana,n1-nn
in,in,acp-p
the,the,d
Chase,chase,n1
whose,who,crq-rg
virgins,virgin,n2
are,be,vvb
all,all,d
chaste,chaste,j
delighting,delight,vvg
in,in,acp-p
the,the,d
bow,bow,n1
that,that,cs
wounds,wound,vvz
the,the,d
swift,swift,j
Heart,heart,n1
in,in,acp-p
the,the,d
Forest,forest,n1
not,not,xx
fearing,fear,vvg
the,the,d
bow,bow,n1
that,that,cs
strikes,strike,vvz
the,the,d
soft,soft,j
heart,heart,n1
in,in,acp-p
the,the,d
Chamber,chamber,n1
This,this,d
difference,difference,n1
is,be,vvz
between,between,acp-p
my,my,po
Mistress,mistress,n1
Diana,Diana,n1-nn
and,and,cc
your,your,po
Mother,mother,n1
as,as,acp-cs
I,I,pns
guess,guess,vvb
Venus,Venus,n1-nn
that,that,cs
all,all,d
her,her,po
nymphs,nymph,n2
are,be,vvb
amiable,amiable,j
and,and,cc
wise,wise,j
in,in,acp-p
their,their,po
kind,kind,n1
the,the,d
other,other,d
amorous,amorous,j
and,and,cc
too,too,av
kind,kind,j
for,for,acp-p
their,their,po
sex,sex,n1
and,and,cc
so,so,av
farewell,farewell,uh_n
little,little,j
god,god,n1
Exit,Exit,fw-la
Cupid,Cupid,n1-nn
Diana,Diana,n1-nn
and,and,cc
thou,thou,pns
and,and,cc
all,all,d
thine,thou,png
shall,shall,vmb
know,know,vvi
that,that,cs
Cupid,Cupid,n1-nn
is,be,vvz
a,a,d
great,great,j
god,god,n1
I,I,pns
will,will,vmb
practise,practise,vvi
a,a,d
while,while,n1
in,in,acp-p
these,these,d
woods,wood,n2
and,and,cc
play,play,vvi
such,such,d
pranks,prank,n2
with,with,acp-p
these,these,d
nymphs,nymph,n2
that,that,cs
while,while,cs
they,they,pns
aim,aim,vvb
to,to,acp-cs
hit,hit,vvi
others,other,pi2_d
with,with,acp-p
their,their,po
Arrows,arrow,n2
they,they,pns
shall,shall,vmb
be,be,vvi
wounded,wound,vvn
themselves,themselves,px
with,with,acp-p
their,their,po
own,own,d
eyes,eye,n2
Exit,Exit,fw-la
Actus,actus,fw-la
primus,primus,fw-la
Scaena,scaena,fw-la
tertia,tertia,fw-la
Melebeus,Melebeus,n1-nn
Phillida,Phillida,n1-nn
Meleb.,Meleb.,n-ab
Come,Come,vvb
Phillida,Phillida,n1-nn
fair,fair,j
Phillida,Phillida,n1-nn
and,and,cc
I,I,pns
fear,fear,vvb
me,i,pno
too,too,av
fair,fair,av_j
being,be,vvg
