standard,lemma,postag
in,in,acp-p
Venice,Venice,n1-nn
do,do,vvb
That,that,cs
shall,shall,vmb
be,be,vvi
racked,rack,vvn
even,even,av
to,to,acp-p
the,the,d
uttermost,uttermost,j
To,to,acp-cs
furnish,furnish,vvi
thee,thou,pno
to,to,acp-p
Belmont,Belmont,n1-nn
to,to,acp-p
fair,fair,j
Portia,Portia,n1-nn
Go,go,vvb
presently,present,av_j
inquire,inquire,vvb
and,and,cc
so,so,av
will,will,vmb
I,i,pns
Where,where,crq-cs
money,money,n1
is,be,vvz
and,and,cc
I,i,pns
no,no,d-x
question,question,n1
make,make,vvb
To,to,acp-cs
have,have,vvi
it,it,pn
of,of,acp-p
my,my,po
trust,trust,n1
or,or,cc
for,for,acp-p
my,my,po
sake,sake,n1
They,,
exit,,
Scene,,
2,,
Enter,,
Portia,,
with,,
her,,
waiting,,
woman,,
Nerissa,,
PORTIA,,
By,by,acp-p
my,my,po
troth,troth,n1
Nerissa,Nerissa,n1-nn
my,my,po
little,little,j
body,body,n1
is,be,vvz
aweary,weary,j
of,of,acp-p
this,this,d
great,great,j
world,world,n1
NERISSA,,
You,you,pn
would,will,vmd
be,be,vvi
sweet,sweet,j
madam,madam,n1
if,if,cs
your,your,po
miseries,misery,n2
were,be,vvd
in,in,acp-p
the,the,d
same,same,d
abundance,abundance,n1
as,as,acp-cs
your,your,po
good,good,j
fortunes,fortune,n2
are,be,vvb
And,and,cc
yet,yet,av
for,for,acp-p
aught,aught,pi
I,i,pns
see,see,vvb
they,they,pns
are,be,vvb
as,as,acp-av
sick,sick,j
that,that,cs
surfeit,surfeit,vvb
with,with,acp-p
too,too,av
much,much,d
as,as,acp-cs
they,they,pns
that,that,cs
starve,starve,vvb
with,with,acp-p
nothing,nothing,pi-x
It,it,pn
is,be,vvz
no,no,d-x
mean,mean,j
happiness,happiness,n1
therefore,therefore,av
to,to,acp-cs
be,be,vvi
seated,seat,vvn
in,in,acp-p
the,the,d
mean,mean,j
Superfluity,superfluity,n1
comes,come,vvz
sooner,soon,av-c
by,by,acp-p
white,white,j
hairs,hair,n2
