standard,lemma,postag
wine,,
PAGE,,
Nay,nay,uh
daughter,daughter,n1
carry,carry,vvb
the,the,d
wine,wine,n1
in,in,acp-p
We'll,we|will,pns|vmb
drink,drink,vvi
within,within,acp-av
Anne,,
Page,,
exits,,
SLENDER,,
O,oh,uh
heaven,heaven,n1
this,this,d
is,be,vvz
Mistress,mistress,n1
Anne,Anne,n1-nn
Page,Page,n1-nn
Enter,,
Mistress,,
Ford,,
and,,
Mistress,,
Page,,
PAGE,,
How,how,crq-cs
now,now,av
Mistress,mistress,n1
Ford,Ford,n1-nn
FALSTAFF,,
Mistress,mistress,n1
Ford,Ford,n1-nn
by,by,acp-p
my,my,po
troth,troth,n1
you,you,pn
are,be,vvb
very,very,av
well,well,av
met,meet,vvn
By,by,acp-p
your,your,po
leave,leave,n1
good,good,j
mistress,mistress,n1
He,,
kisses,,
her,,
PAGE,,
Wife,wife,n1
bid,bid,vvb
these,these,d
gentlemen,gentleman,n2
welcome,welcome,n1_j
Come,come,vvb
we,we,pns
have,have,vvb
a,a,d
hot,hot,j
venison,venison,n1
pasty,pasty,n1
to,to,acp-p
dinner,dinner,n1
Come,come,vvb
gentlemen,gentleman,n2
I,i,pns
hope,hope,vvb
we,we,pns
shall,shall,vmb
drink,drink,vvi
down,down,acp-av
all,all,d
unkindness,unkindness,n1
All,,
but,,
Slender,,
Shallow,,
and,,
Sir,,
Hugh,,
exit,,
SLENDER,,
I,i,pns
had,have,vvd
rather,rather,av-c
than,than,cs
forty,forty,crd
shillings,shilling,n2
I,i,pns
had,have,vvd
my,my,po
book,book,n1
of,of,acp-p
Songs,song,n2
and,and,cc
Sonnets,sonnet,n2
here,here,av
Enter,,
Simple,,
How,how,crq-cs
now,now,av
Simple,simple,j
Where,where,crq-q
have,have,vvb
you,you,pn
been,be,vvn
I,i,pns
must,must,vmb
wait,wait,vvi
on,on,acp-p
myself,myself,px
must,must,vmb
I,i,pns
You,you,pn
have,have,vvb
not,not,xx
the,the,d
Book,book,n1
of,of,acp-p
Riddles,riddle,n2
about,about,acp-p
you,you,pn
have,have,vvb
you,you,pn
SIMPLE,,
Book,book,n1
of,of,acp-p
Riddles,riddle,n2
Why,why,crq-cs
did,do,vvd
you,you,pn
not,not,xx
lend,lend,vvi
it,it,pn
to,to,acp-p
Alice,Alice,n1-nn
Shortcake,Shortcake,n1-nn
upon,upon,acp-p
Allhallowmas,all-hallowmas,n1
last,last,ord
a,a,d
fortnight,fortnight,n1
afore,afore,acp-p
Michaelmas,Michaelmas,n1-nn
SHALLOW,,
to,,
Slender,,
Come,come,vvb
coz,coz,n1
come,come,vvb
coz,coz,n1
We,we,pns
stay,stay,vvb
for,for,acp-p
you,you,pn
A,a,d
word,word,n1
with,with,acp-p
you,you,pn
coz,coz,n1
Marry,marry,uh
this,this,d
coz,coz,n1
there,there,acp-av
is,be,vvz
as,as,acp-cs
'twere,it|be,pn|vvd
a,a,d
tender,tender,j
a,a,d
kind,kind,n1
of,of,acp-p
tender,tender,j
made,make,vvn
afar,afar,av
off,off,acp-av
by,by,acp-p
Sir,sir,n1
Hugh,Hugh,n1-nn
here,here,av
Do,do,vvb
you,you,pn
understand,understand,vvi
me,i,pno
SLENDER,,
Ay,ay,uh
sir,sir,n1
you,you,pn
shall,shall,vmb
find,find,vvi
me,i,pno
reasonable,reasonable,j
If,if,cs
it,it,pn
be,be,vvi
so,so,av
I,i,pns
shall,shall,vmb
do,do,vvi
that,that,cs
that,that,d
is,be,vvz
reason,reason,n1
