standard,lemma,postag
comes,come,vvz
here,here,av
The,the,d
new-delivered,new-delivered,j
Hastings,Hastings,n1-nn
Enter,,
Lord,,
Hastings,,
HASTINGS,,
Good,good,j
time,time,n1
of,of,acp-p
day,day,n1
unto,unto,acp-p
my,my,po
gracious,gracious,j
lord,lord,n1
RICHARD,,
As,as,acp-av
much,much,d
unto,unto,acp-p
my,my,po
good,good,j
Lord,lord,n1
Chamberlain,chamberlain,n1
Well,well,av
are,be,vvb
you,you,pn
welcome,welcome,j
to,to,acp-p
the,the,d
open,open,j
air,air,n1
How,how,crq-q
hath,have,vvz
your,your,po
Lordship,lordship,n1
brooked,brook,vvn
imprisonment,imprisonment,n1
HASTINGS,,
With,with,acp-p
patience,patience,n1
noble,noble,j
lord,lord,n1
as,as,acp-cs
prisoners,prisoner,n2
must,must,vmb
But,but,acp-cc
I,i,pns
shall,shall,vmb
live,live,vvi
my,my,po
lord,lord,n1
to,to,acp-cs
give,give,vvi
them,they,pno
thanks,thank,n2
That,that,cs
were,be,vvd
the,the,d
cause,cause,n1
of,of,acp-p
my,my,po
imprisonment,imprisonment,n1
RICHARD,,
No,no,d-x
doubt,doubt,n1
no,no,d-x
doubt,doubt,n1
and,and,cc
so,so,av
shall,shall,vmb
Clarence,Clarence,n1-nn
too,too,av
For,for,acp-cs
they,they,pns
that,that,cs
were,be,vvd
your,your,po
enemies,enemy,n2
are,be,vvb
his,he,png
And,and,cc
have,have,vvb
prevailed,prevail,vvn
as,as,acp-av
much,much,d
on,on,acp-p
him,he,pno
as,as,acp-cs
you,you,pn
HASTINGS,,
More,more,d-c
pity,pity,n1
that,that,cs
the,the,d
eagles,eagle,n2
should,shall,vmd
be,be,vvi
mewed,mew,vvn
Whiles,while,cs
kites,kite,n2
and,and,cc
buzzards,buzzard,n2
prey,prey,vvb
at,at,acp-p
liberty,liberty,n1
RICHARD,,
What,what,crq-q
news,news,n1
abroad,abroad,av
HASTINGS,,
No,no,d-x
news,news,n1
so,so,av
bad,bad,j
abroad,abroad,av
as,as,acp-cs
this,this,d
at,at,acp-p
home,home,n1
The,the,d
King,king,n1
is,be,vvz
sickly,sickly,j
weak,weak,j
and,and,cc
melancholy,melancholy,n1_j
And,and,cc
his,his,po
physicians,physician,n2
fear,fear,vvb
him,he,pno
mightily,mighty,av_j
RICHARD,,
Now,now,av
by,by,acp-p
Saint,saint,n1
John,John,n1-nn
that,that,d
news,news,n1
is,be,vvz
bad,bad,j
indeed,indeed,av
O,oh,uh
he,he,pns
hath,have,vvz
kept,keep,vvn
an,a,d
evil,evil,j
diet,diet,n1
long,long,av_j
And,and,cc
overmuch,overmuch,av
consumed,consume,vvd
his,his,po
royal,royal,j
person,person,n1
'Tis,it|be,pn|vvz
very,very,av
grievous,grievous,j
to,to,acp-cs
be,be,vvi
thought,think,vvn
upon,upon,acp-p
Where,where,crq-q
is,be,vvz
he,he,pns
in,in,acp-p
his,his,po
bed,bed,n1
HASTINGS,,
He,he,pns
is,be,vvz
RICHARD,,
Go,go,vvb
you,you,pn
before,before,acp-av
and,and,cc
I,i,pns
will,will,vmb
follow,follow,vvi
you,you,pn
Exit,,
Hastings,,
He,he,pns
cannot,can,vmb-x
live,live,vvi
I,i,pns
hope,hope,vvi
and,and,cc
must,must,vmb
not,not,xx
die,die,vvi
Till,till,acp-cs
George,George,n1-nn
be,be,vvb
packed,pack,vvn
with,with,acp-p
post-horse,post-horse,n1
up,up,acp-p
to,to,acp-p
heaven,heaven,n1
I'll,i|will,pns|vmb
in,in,acp-p
to,to,acp-cs
urge,urge,vvi
his,his,po
hatred,hatred,n1
more,more,av-c_d
to,to,acp-p
Clarence,Clarence,n1-nn
With,with,acp-p
lies,lie,n2
well,well,av
steeled,steel,vvn
with,with,acp-p
weighty,weighty,j
arguments,argument,n2
And,and,cc
if,if,cs
I,i,pns
fail,fail,vvb
not,not,xx
in,in,acp-p
my,my,po
deep,deep,j
intent,intent,n1
Clarence,Clarence,n1-nn
hath,have,vvz
not,not,xx
another,another,d
day,day,n1
to,to,acp-cs
live,live,vvi
Which,which,crq-r
done,do,vvn
God,God,n1-nn
take,take,vvb
King,king,n1
Edward,Edward,n1-nn
to,to,acp-p
His,his,po
mercy,mercy,n1
And,and,cc
leave,leave,vvb
the,the,d
world,world,n1
for,for,acp-p
me,i,pno
to,to,acp-cs
bustle,bustle,vvi
in,in,acp-p
For,for,acp-p
then,then,av
I'll,i|will,pns|vmb
marry,marry,vvi
Warwick's,Warwick,n1g-nn
youngest,young,j-s
daughter,daughter,n1
What,what,crq-q
though,though,cs
I,i,pns
killed,kill,vvd
her,her,po
husband,husband,n1
and,and,cc
her,her,po
father,father,n1
The,the,d
readiest,ready,j-s
way,way,n1
to,to,acp-cs
make,make,vvi
the,the,d
wench,wench,n1
amends,amends,n2
Is,be,vvz
to,to,acp-cs
become,become,vvi
her,her,po
husband,husband,n1
and,and,cc
her,her,po
father,father,n1
The,the,d
which,which,crq-r
will,will,vmb
I,i,pns
not,not,xx
all,all,d
so,so,av
much,much,d
for,for,acp-p
love,love,n1
As,as,acp-cs
for,for,acp-p
another,another,d
secret,secret,j
close,close,j
intent,intent,n1
By,by,acp-p
marrying,marry,vvg
her,she,pno
which,which,crq-r
I,i,pns
must,must,vmb
reach,reach,vvi
unto,unto,acp-p
But,but,acp-cc
yet,yet,av
I,i,pns
run,run,vvb
before,before,acp-p
my,my,po
horse,horse,n1
to,to,acp-cs
market,market,n1
Clarence,Clarence,n1-nn
still,still,av
breathes,breathe,vvz
Edward,Edward,n1-nn
still,still,av
lives,live,vvz
and,and,cc
reigns,reign,vvz
When,when,crq-cs
they,they,pns
are,be,vvb
gone,go,vvn
then,then,av
must,must,vmb
I,i,pns
count,count,vvi
my,my,po
gains,gain,n2
He,,
exits,,
Scene,,
2,,
Enter,,
the,,
corse,,
of,,
Henry,,
the,,
Sixth,,
on,,
a,,
bier,,
with,,
Halberds,,
to,,
guard,,
it,,
Lady,,
Anne,,
being,,
the,,
mourner,,
accompanied,,
by,,
Gentlemen,,
ANNE,,
Set,set,vvb
down,down,acp-av
set,set,vvb
down,down,acp-av
your,your,po
honorable,honourable,j
load,load,n1
If,if,cs
honor,honour,n1
may,may,vmb
be,be,vvi
shrouded,shroud,vvn
in,in,acp-p
