standard,lemma,postag
Epidamium,Epidamnum,n1-nn
Lest,lest,cs
that,that,cs
your,your,po
goods,good,n2_j
too,too,av
soon,soon,av
be,be,vvb
confiscate,confiscate,vvn
This,this,d
very,very,j
day,day,n1
a,a,d
Syracusian,Syracusian,j-nn
merchant,merchant,n1
Is,be,vvz
apprehended,apprehend,vvn
for,for,acp-p
arrival,arrival,n1
here,here,av
And,and,cc
not,not,xx
being,be,vvg
able,able,j
to,to,acp-cs
buy,buy,vvi
out,out,av
his,his,po
life,life,n1
According,accord,vvg
to,to,acp-p
the,the,d
statute,statute,n1
of,of,acp-p
the,the,d
town,town,n1
Dies,die,vvz
ere,ere,acp-p
the,the,d
weary,weary,j
sun,sun,n1
set,set,vvn
in,in,acp-p
the,the,d
west,west,n1
There,there,acp-av
is,be,vvz
your,your,po
money,money,n1
that,that,cs
I,i,pns
had,have,vvd
to,to,acp-cs
keep,keep,vvi
He,,
gives,,
money,,
ANTIPHOLUS,,
OF,,
SYRACUSE,,
handing,,
money,,
to,,
Dromio,,
Go,go,vvb
bear,bear,vvb
it,it,pn
to,to,acp-p
the,the,d
Centaur,centaur,n1-nn
where,where,crq-cs
we,we,pns
host,host,vvb
And,and,cc
stay,stay,vvb
there,there,acp-av
Dromio,Dromio,n1-nn
till,till,acp-cs
I,i,pns
come,come,vvb
to,to,acp-p
thee,thou,pno
Within,within,acp-p
this,this,d
hour,hour,n1
it,it,pn
will,will,vmb
be,be,vvi
dinnertime,dinnertime,n1
Till,till,acp-p
that,that,d
I'll,i|will,pns|vmb
view,view,vvi
the,the,d
manners,manner,n2
of,of,acp-p
the,the,d
town,town,n1
Peruse,peruse,vvb
the,the,d
traders,trader,n2
gaze,gaze,vvb
upon,upon,acp-p
the,the,d
buildings,building,n2
And,and,cc
then,then,av
return,return,vvb
and,and,cc
sleep,sleep,vvb
within,within,acp-p
mine,my,po
inn,inn,n1
For,for,acp-p
with,with,acp-p
long,long,j
travel,travel,vvb
I,i,pns
am,be,vvm
stiff,stiff,j
and,and,cc
weary,weary,j
Get,get,vvb
thee,thou,pno
away,away,av
DROMIO,,
OF,,
SYRACUSE,,
Many,many,d
a,a,d
man,man,n1
would,will,vmd
take,take,vvi
you,you,pn
at,at,acp-p
your,your,po
word,word,n1
And,and,cc
go,go,vvb
indeed,indeed,av
having,have,vvg
so,so,av
good,good,j
a,a,d
mean,mean,j
Dromio,,
of,,
Syracuse,,
exits,,
ANTIPHOLUS,,
OF,,
SYRACUSE,,
A,a,d
trusty,trusty,j
villain,villain,n1
sir,sir,n1
that,that,cs
very,very,av
oft,oft,av
When,when,crq-cs
I,i,pns
am,be,vvm
dull,dull,j
with,with,acp-p
care,care,n1
and,and,cc
melancholy,melancholy,n1_j
Lightens,lighten,vvz
my,my,po
humor,humour,n1
with,with,acp-p
his,his,po
merry,merry,j
jests,jest,n2
What,what,crq-q
will,will,vmb
you,you,pn
walk,walk,vvi
with,with,acp-p
me,i,pno
about,about,acp-p
the,the,d
town,town,n1
And,and,cc
then,then,av
go,go,vvb
to,to,acp-p
my,my,po
inn,inn,n1
and,and,cc
dine,dine,vvb
with,with,acp-p
me,i,pno
FIRST,,
MERCHANT,,
I,i,pns
am,be,vvm
invited,invite,vvn
sir,sir,n1
to,to,acp-p
certain,certain,j
merchants,merchant,n2
Of,of,acp-p
whom,who,crq-ro
I,i,pns
hope,hope,vvb
to,to,acp-cs
make,make,vvi
much,much,d
benefit,benefit,n1
I,i,pns
crave,crave,vvb
your,your,po
pardon,pardon,n1
Soon,soon,av
at,at,acp-p
five,five,crd
o'clock,o'clock,av
Please,please,vvb
you,you,pn
I'll,i|will,pns|vmb
meet,meet,vvi
with,with,acp-p
you,you,pn
upon,upon,acp-p
the,the,d
mart,mart,n1
And,and,cc
afterward,afterward,av
consort,consort,vvb
you,you,pn
till,till,acp-p
bedtime,bedtime,n1
My,my,po
present,present,j
business,business,n1
calls,call,vvz
me,i,pno
from,from,acp-p
you,you,pn
now,now,av
ANTIPHOLUS,,
OF,,
SYRACUSE,,
Farewell,farewell,uh_n
till,till,acp-p
then,then,av
I,i,pns
will,will,vmb
go,go,vvi
lose,lose,vvi
myself,myself,px
And,and,cc
wander,wander,vvi
up,up,acp-av
and,and,cc
down,down,acp-av
to,to,acp-cs
view,view,vvi
the,the,d
city,city,n1
FIRST,,
MERCHANT,,
Sir,sir,n1
I,i,pns
commend,commend,vvb
you,you,pn
to,to,acp-p
your,your,po
own,own,d
content,content,n1
He,,
exits,,
ANTIPHOLUS,,
OF,,
SYRACUSE,,
He,he,pns
that,that,cs
commends,commend,vvz
me,i,pno
to,to,acp-p
mine,my,po
own,own,d
content,content,n1
Commends,commend,vvz
me,i,pno
to,to,acp-p
the,the,d
thing,thing,n1
I,i,pns
cannot,can,vmb-x
get,get,vvi
I,i,pns
to,to,acp-p
the,the,d
world,world,n1
am,be,vvm
like,like,acp-p
a,a,d
drop,drop,n1
of,of,acp-p
water,water,n1
That,that,cs
in,in,acp-p
the,the,d
ocean,ocean,n1
seeks,seek,vvz
another,another,d
drop,drop,n1
Who,who,crq-r
falling,fall,vvg
there,there,acp-av
to,to,acp-cs
find,find,vvi
his,his,po
fellow,fellow,n1
forth,forth,av
Unseen,unseen,j
inquisitive,inquisitive,j
confounds,confound,vvz
himself,himself,px
So,so,av
I,i,pns
to,to,acp-cs
find,find,vvi
a,a,d
mother,mother,n1
and,and,cc
a,a,d
brother,brother,n1
In,in,acp-p
quest,quest,n1
of,of,acp-p
them,they,pno
unhappy,unhappy,j
lose,lose,vvb
myself,myself,px
Enter,,
Dromio,,
of,,
Ephesus,,
Here,here,av
comes,come,vvz
the,the,d
almanac,almanac,n1
of,of,acp-p
my,my,po
true,true,j
date,date,n1
What,what,crq-q
now,now,av
How,how,crq-q
chance,chance,vvb
thou,thou,pns
art,be,vv2
returned,return,vvn
so,so,av
soon,soon,av
DROMIO,,
OF,,
EPHESUS,,
Returned,return,vvn
so,so,av
soon,soon,av
Rather,rather,av-c
approached,approach,vvn
too,too,av
late,late,av_j
The,the,d
capon,capon,n1
burns,burn,vvz
the,the,d
pig,pig,n1
falls,fall,vvz
from,from,acp-p
the,the,d
spit,spit,n1
