standard,lemma,postag
IMOGEN,,
Past,past,av_j
hope,hope,n1
and,and,cc
in,in,acp-p
despair,despair,n1
that,that,d
way,way,n1
past,past,av_j
grace,grace,n1
CYMBELINE,,
That,that,d
mightst,may,vmd2
have,have,vvi
had,have,vvn
the,the,d
sole,sole,j
son,son,n1
of,of,acp-p
my,my,po
queen,queen,n1
IMOGEN,,
O,oh,uh
blessèd,bless,vvn
that,that,cs
I,i,pns
might,may,vmd
not,not,xx
I,i,pns
chose,choose,vvd
an,a,d
eagle,eagle,n1
And,and,cc
did,do,vvd
avoid,avoid,vvi
a,a,d
puttock,puttock,n1
CYMBELINE,,
Thou,thou,pns
took'st,take,vvd2
a,a,d
beggar,beggar,n1
wouldst,will,vmd2
have,have,vvi
made,make,vvn
my,my,po
throne,throne,n1
A,a,d
seat,seat,n1
for,for,acp-p
baseness,baseness,n1
IMOGEN,,
No,no,uh-x
I,i,pns
rather,rather,av-c
added,add,vvd
A,a,d
luster,lustre,n1
to,to,acp-p
it,it,pn
CYMBELINE,,
O,oh,uh
thou,thou,pns
vile,vile,j
one,one,pi
IMOGEN,,
Sir,sir,n1
It,it,pn
is,be,vvz
your,your,po
fault,fault,n1
that,that,cs
I,i,pns
have,have,vvb
loved,love,vvn
Posthumus,Posthumus,n1-nn
You,you,pn
bred,breed,vvd
him,he,pno
as,as,acp-p
my,my,po
playfellow,playfellow,n1
and,and,cc
he,he,pns
is,be,vvz
A,a,d
man,man,n1
worth,worth,j
any,any,d
woman,woman,n1
overbuys,overbuy,vvz
me,i,pno
Almost,almost,av
the,the,d
sum,sum,n1
he,he,pns
pays,pay,vvz
CYMBELINE,,
What,what,crq-q
art,be,vv2
thou,thou,pns
mad,mad,j
IMOGEN,,
Almost,almost,av
sir,sir,n1
Heaven,heaven,n1
restore,restore,vvb
me,i,pno
Would,will,vmd
I,i,pns
were,be,vvd
A,a,d
neatherd's,neat-herd,n1g
daughter,daughter,n1
and,and,cc
my,my,po
Leonatus,Leonatus,n1-nn
Our,our,po
neighbor,neighbour,n1
shepherd's,shepherd,n1g
son,son,n1
She,,
weeps,,
CYMBELINE,,
Thou,thou,pns
foolish,foolish,j
thing,thing,n1
Enter,,
Queen,,
They,they,pns
were,be,vvd
again,again,av
together,together,av
You,you,pn
have,have,vvb
done,do,vvn
Not,not,xx
after,after,acp-p
our,our,po
command,command,n1
Away,away,av
with,with,acp-p
her,she,pno
And,and,cc
pen,pen,vvb
her,she,pno
up,up,acp-av
QUEEN,,
Beseech,beseech,vvb
your,your,po
patience,patience,n1
Peace,peace,n1
Dear,dear,j
lady,lady,n1
daughter,daughter,n1
peace,peace,n1
Sweet,sweet,j
sovereign,sovereign,n1_j
Leave,leave,vvb
us,we,pno
to,to,acp-p
ourselves,ourselves,px
and,and,cc
make,make,vvb
yourself,yourself,px
some,some,d
comfort,comfort,n1
Out,out,av
of,of,acp-p
your,your,po
best,best,j-s
advice,advice,n1
CYMBELINE,,
Nay,nay,uh
let,let,vvb
her,her,po
languish,languish,vvi
A,a,d
drop,drop,n1
of,of,acp-p
blood,blood,n1
a,a,d
day,day,n1
and,and,cc
being,be,vvg
aged,age,vvn
Die,die,vvb
of,of,acp-p
this,this,d
folly,folly,n1
He,,
exits,,
with,,
Lords,,
QUEEN,,
Fie,fie,uh
you,you,pn
must,must,vmb
give,give,vvi
way,way,n1
Enter,,
Pisanio,,
Here,here,av
is,be,vvz
your,your,po
servant,servant,n1
How,how,crq-cs
now,now,av
sir,sir,n1
What,what,crq-q
news,news,n1
PISANIO,,
My,my,po
lord,lord,n1
your,your,po
son,son,n1
drew,draw,vvd
on,on,acp-p
my,my,po
master,master,n1
QUEEN,,
Ha,ha,uh
No,no,d-x
harm,harm,n1
I,i,pns
trust,trust,vvb
is,be,vvz
done,do,vvn
PISANIO,,
There,there,acp-av
might,may,vmd
have,have,vvi
been,be,vvn
But,but,acp-cc
that,that,cs
my,my,po
master,master,n1
rather,rather,av-c
played,play,vvd
than,than,cs
fought,fight,vvn
And,and,cc
had,have,vvd
no,no,d-x
help,help,n1
of,of,acp-p
anger,anger,n1
They,they,pns
were,be,vvd
parted,part,vvn
By,by,acp-p
gentlemen,gentleman,n2
at,at,acp-p
hand,hand,n1
QUEEN,,
I,i,pns
am,be,vvm
very,very,av
glad,glad,j
on,on,acp-p
't,it,pn
IMOGEN,,
Your,your,po
son's,son|be,n1|vvz
my,my,po
father's,father,n1g
friend,friend,n1
he,he,pns
takes,take,vvz
his,his,po
part,part,n1
To,to,acp-cs
draw,draw,vvi
upon,upon,acp-p
an,a,d
exile,exile,n1
O,oh,uh
brave,brave,j
sir,sir,n1
I,i,pns
would,will,vmd
they,they,pns
were,be,vvd
in,in,acp-p
Afric,Afric,n1-nn
both,both,av_d
together,together,av
Myself,myself,px
by,by,acp-av
with,with,acp-p
a,a,d
needle,needle,n1
that,that,cs
I,i,pns
might,may,vmd
prick,prick,vvi
The,the,d
goer-back,goer-back,n1
Why,why,crq-q
came,come,vvd
you,you,pn
from,from,acp-p
your,your,po
master,master,n1
PISANIO,,
On,on,acp-p
his,his,po
command,command,n1
He,he,pns
would,will,vmd
not,not,xx
suffer,suffer,vvi
me,i,pno
To,to,acp-cs
bring,bring,vvi
him,he,pno
to,to,acp-p
the,the,d
haven,haven,n1
left,leave,vvd
these,these,d
notes,note,n2
Of,of,acp-p
what,what,crq-r
commands,command,n2
I,i,pns
should,shall,vmd
be,be,vvi
subject,subject,j
to,to,acp-p
When,When,crq-cs
't,it,pn
pleased,please,vvd
you,you,pn
to,to,acp-cs
employ,employ,vvi
me,i,pno
QUEEN,,
to,,
Imogen,,
This,this,d
hath,have,vvz
been,be,vvn
Your,your,po
faithful,faithful,j
servant,servant,n1
I,i,pns
dare,dare,vvb
lay,lay,vvi
mine,my,po
honor,honour,n1
He,he,pns
will,will,vmb
remain,remain,vvi
so,so,av
PISANIO,,
I,i,pns
humbly,humble,av_j
thank,thank,vvb
your,your,po
Highness,highness,n1
QUEEN,,
to,,
Imogen,,
Pray,pray,vvb
walk,walk,vvb
awhile,awhile,av
IMOGEN,,
to,,
Pisanio,,
About,about,acp-p
some,some,d
half,half,j
hour,hour,n1
hence,hence,av
Pray,pray,vvb
you,you,pn
speak,speak,vvb
with,with,acp-p
me,i,pno
You,you,pn
shall,shall,vmb
at,at,acp-p
least,least,d-s
Go,go,vvb
see,see,vvb
my,my,po
lord,lord,n1
aboard,aboard,acp-av
For,for,acp-p
this,this,d
time,time,n1
leave,leave,vvb
me,i,pno
They,,
exit,,
Scene,,
2,,
Enter,,
Cloten,,
and,,
two,,
Lords,,
FIRST,,
LORD,,
Sir,sir,n1
I,i,pns
would,will,vmd
advise,advise,vvi
you,you,pn
to,to,acp-cs
shift,shift,vvi
a,a,d
shirt,shirt,n1
The,the,d
violence,violence,n1
of,of,acp-p
action,action,n1
hath,have,vvz
made,make,vvn
you,you,pn
reek,reek,vvi
as,as,acp-p
a,a,d
sacrifice,sacrifice,n1
Where,where,crq-cs
air,air,n1
comes,come,vvz
out,out,av
air,air,n1
comes,come,vvz
