standard,lemma,postag
to,to,acp-p
thee,thou,pno
by,by,acp-p
Cupid's,Cupid,n1g-nn
strongest,strong,j-s
bow,bow,n1
By,by,acp-p
his,his,po
best,best,j-s
arrow,arrow,n1
with,with,acp-p
the,the,d
golden,golden,j
head,head,n1
By,by,acp-p
the,the,d
simplicity,simplicity,n1
of,of,acp-p
Venus',Venus,n1g-nn
doves,dove,n2
By,by,acp-p
that,that,d
which,which,crq-r
knitteth,knit,vvz
souls,soul,n2
and,and,cc
prospers,prosper,vvz
loves,love,n2
And,and,cc
by,by,acp-p
that,that,d
fire,fire,n1
which,which,crq-r
burned,burn,vvd
the,the,d
Carthage,Carthage,n1-nn
queen,queen,n1
When,when,crq-cs
the,the,d
false,false,j
Trojan,Trojan,j-nn
under,under,acp-p
sail,sail,n1
was,be,vvd
seen,see,vvn
By,by,acp-p
all,all,d
the,the,d
vows,vow,n2
that,that,cs
ever,ever,av
men,man,n2
have,have,vvb
broke,break,vvn
In,in,acp-p
number,number,n1
more,more,av-c_d
than,than,cs
ever,ever,av
women,woman,n2
spoke,speak,vvd
In,in,acp-p
that,that,d
same,same,d
place,place,n1
thou,thou,pns
hast,have,vv2
appointed,appoint,vvn
me,i,pno
Tomorrow,tomorrow,av_n
truly,true,av_j
will,will,vmb
I,i,pns
meet,meet,vvi
with,with,acp-p
thee,thou,pno
LYSANDER,,
Keep,keep,vvb
promise,promise,n1
love,love,n1
Look,look,vvb
here,here,av
comes,come,vvz
Helena,Helena,n1-nn
Enter,,
Helena,,
HERMIA,,
Godspeed,speed,vvb
fair,fair,j
Helena,Helena,n1-nn
Whither,whither,crq-q
away,away,av
HELENA,,
Call,call,vvb
you,you,pn
me,i,pno
fair,fair,j
That,that,d
fair,fair,j
again,again,av
unsay,unsay,vvd
Demetrius,Demetrius,n1-nn
loves,love,vvz
your,your,po
fair,fair,j
O,oh,uh
happy,happy,j
fair,fair,j
Your,your,po
eyes,eye,n2
are,be,vvb
lodestars,lodestar,n2
and,and,cc
your,your,po
tongue's,tongue,n1g
sweet,sweet,j
air,air,n1
More,more,av-c_d
tunable,tuneable,j
than,than,cs
lark,lark,n1
to,to,acp-cs
shepherd's,shepherd,n1g
ear,ear,n1
When,when,crq-cs
wheat,wheat,n1
is,be,vvz
green,green,j
when,when,crq-cs
hawthorn,hawthorn,n1
buds,bud,n2
appear,appear,vvb
Sickness,sickness,n1
is,be,vvz
catching,catch,vvg
O,oh,uh
were,be,vvd
favor,favour,n1
so,so,av
Yours,you,png
would,will,vmd
I,i,pns
catch,catch,vvi
fair,fair,j
Hermia,Hermia,n1-nn
ere,ere,acp-cs
I,i,pns
go,go,vvb
My,my,po
ear,ear,n1
should,shall,vmd
catch,catch,vvi
your,your,po
voice,voice,n1
my,my,po
eye,eye,n1
your,your,po
eye,eye,n1
My,my,po
tongue,tongue,n1
should,shall,vmd
catch,catch,vvi
your,your,po
tongue's,tongue,n1g
sweet,sweet,j
melody,melody,n1
Were,be,vvd
the,the,d
world,world,n1
mine,i,png
Demetrius,Demetrius,n1-nn
being,be,vvg
bated,bate,vvn
The,the,d
rest,rest,n1
I'd,i|will,pns|vmb
give,give,vvi
to,to,acp-cs
be,be,vvi
to,to,acp-p
you,you,pn
translated,translate,vvn
O,oh,uh
teach,teach,vvb
me,i,pno
how,how,crq-cs
you,you,pn
look,look,vvb
and,and,cc
with,with,acp-p
what,what,crq-r
art,art,n1
You,you,pn
sway,sway,vvb
the,the,d
motion,motion,n1
of,of,acp-p
Demetrius',Demetrius,n1g-nn
heart,heart,n1
HERMIA,,
I,i,pns
frown,frown,vvb
upon,upon,acp-p
him,he,pno
yet,yet,av
he,he,pns
loves,love,vvz
me,i,pno
still,still,av
HELENA,,
O,oh,uh
that,that,cs
your,your,po
frowns,frown,n2
would,will,vmd
teach,teach,vvi
my,my,po
smiles,smile,n2
such,such,d
skill,skill,n1
HERMIA,,
I,i,pns
give,give,vvb
him,he,pno
curses,curse,n2
yet,yet,av
he,he,pns
gives,give,vvz
me,i,pno
love,love,n1
HELENA,,
O,oh,uh
that,that,cs
my,my,po
prayers,prayer,n2
could,can,vmd
such,such,d
affection,affection,n1
move,move,vvi
HERMIA,,
The,the,d
more,more,av-c_d
I,i,pns
hate,hate,vvb
the,the,d
more,more,av-c_d
