standard,lemma,postag
mort,mort,fw-fr
o',of,acp-p
th',the,d
deer,deer,n1
O,oh,uh
that,that,d
is,be,vvz
entertainment,entertainment,n1
My,my,po
bosom,bosom,n1
likes,like,vvz
not,not,xx
nor,nor,cc-x
my,my,po
brows,brow,n2
Mamillius,Mamillius,n1-nn
Art,be,vv2
thou,thou,pns
my,my,po
boy,boy,n1
MAMILLIUS,,
Ay,ay,uh
my,my,po
good,good,j
lord,lord,n1
LEONTES,,
I',in,acp-p
fecks,faith,n1
Why,why,crq-cs
that's,that|be,d|vvz
my,my,po
bawcock,bawcock,n1
What,what,crq-q
hast,have,vv2
smutched,smutch,vvn
thy,thy,po
nose,nose,n1
They,they,pns
say,say,vvb
it,it,pn
is,be,vvz
a,a,d
copy,copy,n1
out,out,av
of,of,acp-p
mine,i,png
Come,come,vvb
captain,captain,n1
We,we,pns
must,must,vmb
be,be,vvi
neat,neat,j
not,not,xx
neat,neat,j
but,but,acp-cc
cleanly,clean,av_j
captain,captain,n1
And,and,cc
yet,yet,av
the,the,d
steer,steer,n1
the,the,d
heifer,heifer,n1
and,and,cc
the,the,d
calf,calf,n1
Are,be,vvb
all,all,d
called,call,vvn
neat,neat,j
Still,still,av
virginalling,virginal,vvg
Upon,upon,acp-p
his,his,po
palm,palm,n1
How,how,crq-cs
now,now,av
you,you,pn
wanton,wanton,j
calf,calf,n1
Art,be,vv2
thou,thou,pns
my,my,po
calf,calf,n1
MAMILLIUS,,
Yes,yes,uh
if,if,cs
you,you,pn
will,will,vmb
my,my,po
lord,lord,n1
LEONTES,,
Thou,thou,pns
want'st,want,vv2
a,a,d
rough,rough,j
pash,pash,n1
and,and,cc
the,the,d
shoots,shoot,n2
that,that,cs
I,i,pns
have,have,vvb
To,to,acp-cs
be,be,vvi
full,full,j
like,like,acp-p
me,i,pno
yet,yet,av
they,they,pns
say,say,vvb
we,we,pns
are,be,vvb
Almost,almost,av
as,as,acp-av
like,like,j
as,as,acp-cs
eggs,egg,n2
Women,woman,n2
say,say,vvb
so,so,av
That,that,cs
will,will,vmb
say,say,vvi
anything,anything,pi
But,but,acp-cc
were,be,vvd
they,they,pns
false,false,j
As,as,acp-cs
o'erdyed,over-dyed,j
blacks,black,n2_j
as,as,acp-cs
wind,wind,n1
as,as,acp-cs
waters,water,n2
false,false,j
As,as,acp-cs
dice,dice,n2
are,be,vvb
to,to,acp-cs
be,be,vvi
wished,wish,vvn
by,by,acp-p
one,one,pi
that,that,cs
fixes,fix,vvz
No,no,d-x
bourn,bourn,n1
'twixt,betwixt,acp-p
his,he,png
and,and,cc
mine,i,png
yet,yet,av
were,be,vvd
it,it,pn
true,true,j
To,to,acp-cs
say,say,vvi
this,this,d
boy,boy,n1
were,be,vvd
like,like,acp-p
me,i,pno
Come,come,vvb
sir,sir,n1
page,page,n1
Look,look,vvb
on,on,acp-p
me,i,pno
with,with,acp-p
your,your,po
welkin,welkin,n1
eye,eye,n1
Sweet,sweet,j
villain,villain,n1
Most,most,av-s_d
dear'st,dear,j-s
my,my,po
collop,collop,n1
Can,can,vmb
thy,thy,po
dam,dam,n1
may,may,vmb
't,it,pn
be,be,vvi
Affection,affection,n1
