standard,lemma,postag
aboard,aboard,acp-av
Being,be,vvg
destined,destine,vvn
to,to,acp-p
a,a,d
drier,dry,j-c
death,death,n1
on,on,acp-p
shore,shore,n1
Speed,,
exits,,
I,i,pns
must,must,vmb
go,go,vvi
send,send,vvb
some,some,d
better,better,j-c
messenger,messenger,n1
I,i,pns
fear,fear,vvb
my,my,po
Julia,Julia,n1-nn
would,will,vmd
not,not,xx
deign,deign,vvi
my,my,po
lines,line,n2
Receiving,receive,vvg
them,they,pno
from,from,acp-p
such,such,d
a,a,d
worthless,worthless,j
post,post,n1
He,,
exits,,
Scene,,
2,,
Enter,,
Julia,,
and,,
Lucetta,,
JULIA,,
But,but,acp-cc
say,say,vvb
Lucetta,Lucetta,n1-nn
now,now,av
we,we,pns
are,be,vvb
alone,alone,j
Wouldst,will,vmd2
thou,thou,pns
then,then,av
counsel,counsel,vvi
me,i,pno
to,to,acp-cs
fall,fall,vvi
in,in,acp-p
love,love,n1
LUCETTA,,
Ay,ay,uh
madam,madam,n1
so,so,av
you,you,pn
stumble,stumble,vvb
not,not,xx
unheedfully,unheedful,av_j
JULIA,,
Of,of,acp-p
all,all,d
the,the,d
fair,fair,j
resort,resort,n1
of,of,acp-p
gentlemen,gentleman,n2
That,that,cs
every,every,d
day,day,n1
with,with,acp-p
parle,parley,n1
encounter,encounter,vvb
me,i,pno
In,in,acp-p
thy,thy,po
opinion,opinion,n1
which,which,crq-q
is,be,vvz
worthiest,worthy,j-s
love,love,n1
LUCETTA,,
Please,please,vvb
you,you,pn
repeat,repeat,vvb
their,their,po
names,name,n2
I'll,i|will,pns|vmb
show,show,vvi
my,my,po
mind,mind,n1
According,accord,vvg
to,to,acp-p
my,my,po
shallow,shallow,j
simple,simple,j
skill,skill,n1
JULIA,,
What,what,crq-q
think'st,think,vv2
thou,thou,pns
of,of,acp-p
the,the,d
fair,fair,j
Sir,sir,n1
Eglamour,Eglamour,n1-nn
LUCETTA,,
As,as,acp-p
of,of,acp-p
a,a,d
knight,knight,n1
well-spoken,well-spoken,j
neat,neat,j
and,and,cc
fine,fine,j
But,but,acp-cc
were,be,vvd
I,i,pns
you,you,pn
he,he,pns
never,never,av-x
should,shall,vmd
be,be,vvi
mine,i,png
JULIA,,
What,what,crq-q
think'st,think,vv2
thou,thou,pns
of,of,acp-p
the,the,d
rich,rich,j
Mercatio,Mercatio,n1-nn
LUCETTA,,
Well,well,av
of,of,acp-p
his,his,po
wealth,wealth,n1
but,but,acp-cc
of,of,acp-p
himself,himself,px
so-so,so-so,av
JULIA,,
What,what,crq-q
think'st,think,vv2
thou,thou,pns
of,of,acp-p
the,the,d
gentle,gentle,j
Proteus,Proteus,n1-nn
LUCETTA,,
Lord,lord,n1
Lord,lord,n1
to,to,acp-cs
see,see,vvi
what,what,crq-r
folly,folly,n1
reigns,reign,vvz
in,in,acp-p
us,we,pno
JULIA,,
How,how,crq-cs
now,now,av
What,what,crq-q
means,mean,vvz
this,this,d
passion,passion,n1
at,at,acp-p
his,his,po
name,name,n1
LUCETTA,,
Pardon,pardon,vvb
dear,dear,j
madam,madam,n1
'tis,it|be,pn|vvz
a,a,d
passing,pass,j_vg
shame,shame,n1
That,that,cs
I,i,pns
unworthy,unworthy,j
body,body,n1
as,as,acp-cs
I,i,pns
am,be,vvm
Should,shall,vmd
censure,censure,vvi
thus,thus,av
on,on,acp-p
lovely,lovely,j
gentlemen,gentleman,n2
JULIA,,
Why,why,crq-q
not,not,xx
on,on,acp-p
Proteus,Proteus,n1-nn
as,as,acp-p
of,of,acp-p
all,all,d
the,the,d
rest,rest,n1
LUCETTA,,
Then,then,av
thus,thus,av
of,of,acp-p
many,many,d
good,good,j
I,i,pns
think,think,vvb
him,he,pno
best,best,av-s_j
JULIA,,
Your,your,po
reason,reason,n1
LUCETTA,,
I,i,pns
have,have,vvb
no,no,d-x
other,other,pi_d
but,but,acp-p
a,a,d
woman's,woman,n1g
reason,reason,n1
I,i,pns
think,think,vvb
him,he,pno
so,so,av
because,because,acp-cs
I,i,pns
think,think,vvb
him,he,pno
so,so,av
JULIA,,
And,and,cc
wouldst,will,vmd2
thou,thou,pns
have,have,vvi
me,i,pno
cast,cast,vvn
my,my,po
love,love,n1
on,on,acp-p
him,he,pno
LUCETTA,,
Ay,ay,uh
if,if,cs
you,you,pn
thought,think,vvd
your,your,po
love,love,n1
not,not,xx
cast,cast,vvn
away,away,av
JULIA,,
Why,why,crq-q
he,he,pns
of,of,acp-p
all,all,d
the,the,d
rest,rest,n1
hath,have,vvz
never,never,av-x
moved,move,vvn
me,i,pno
LUCETTA,,
Yet,yet,av
he,he,pns
of,of,acp-p
all,all,d
the,the,d
rest,rest,n1
I,i,pns
think,think,vvb
best,best,av-s_j
loves,love,vvz
you,you,pn
JULIA,,
His,his,po
little,little,j
speaking,speak,n1_vg
shows,show,vvz
his,his,po
love,love,n1
but,but,acp-av
small,small,j
LUCETTA,,
Fire,fire,n1
that's,that|be,cs|vvz
closest,close,j-s
kept,keep,vvn
burns,burn,vvz
most,most,d-s
of,of,acp-p
all,all,d
JULIA,,
They,they,pns
do,do,vvb
not,not,xx
love,love,vvi
that,that,cs
do,do,vvb
not,not,xx
show,show,vvi
their,their,po
love,love,n1
LUCETTA,,
O,oh,uh
they,they,pns
love,love,vvb
least,least,av-s_d
that,that,cs
let,let,vvb
men,man,n2
know,know,vvi
their,their,po
love,love,n1
JULIA,,
I,i,pns
would,will,vmd
I,i,pns
knew,know,vvd
his,his,po
mind,mind,n1
LUCETTA,,
handing,,
her,,
a,,
paper,,
Peruse,peruse,vvb
this,this,d
paper,paper,n1
madam,madam,n1
JULIA,,
reads,,
To,to,acp-p
Julia,Julia,n1-nn
Say,say,vvb
from,from,acp-p
whom,who,crq-qo
LUCETTA,,
That,that,cs
the,the,d
contents,content,n2
will,will,vmb
show,show,vvi
JULIA,,
Say,say,vvb
say,say,vvb
who,who,crq-q
gave,give,vvd
it,it,pn
thee,thou,pno
LUCETTA,,
Sir,sir,n1
Valentine's,Valentine,n1g-nn
page,page,n1
and,and,cc
sent,send,vvn
I,i,pns
think,think,vvb
from,from,acp-p
Proteus,Proteus,n1-nn
He,he,pns
would,will,vmd
have,have,vvi
given,give,vvn
it,it,pn
you,you,pn
but,but,acp-cc
I,i,pns
being,be,vvg
in,in,acp-p
the,the,d
way,way,n1
Did,do,vvd
in,in,acp-p
your,your,po
name,name,n1
receive,receive,vvi
it,it,pn
Pardon,pardon,vvb
the,the,d
fault,fault,n1
I,i,pns
pray,pray,vvb
JULIA,,
Now,now,av
by,by,acp-p
my,my,po
modesty,modesty,n1
a,a,d
goodly,goodly,j
broker,broker,n1
Dare,dare,vvb
you,you,pn
presume,presume,vvi
to,to,acp-cs
